,ssuid,spanel,swave,srefmon,rhcalmn,rhcalyr,tfipsst,epppnum,esex,wpfinwgt,tage,eeducate,rmesr,birth_month,ECLWRK1,EDISABL,EDISPREV,EENO1,EENO2,EJBHRS1,EJBIND1,EOCCTIM1,EPDJBTHN,ERSEND1,ESTLEMP1,ESTLEMP2,RFNKIDS,TJBOCC1,TPMSUM1,TPYRATE1
2156,955344471301,2004,1,1,12,2003,36,102,2,3877.2312,31,41,1,2004-10-01,1,2,-1,,2.0,40,7460,60,1,-1,,1.0,2,150,4167,0.0
2157,955344471301,2004,1,2,1,2004,36,102,2,3775.9636,32,41,1,2004-10-01,1,2,-1,,2.0,40,7460,60,1,-1,,1.0,2,150,4167,0.0
2158,955344471301,2004,1,3,2,2004,36,102,2,3619.4578,32,41,1,2004-10-01,1,2,-1,,2.0,40,7460,60,1,-1,,1.0,2,150,4167,0.0
2159,955344471301,2004,1,4,3,2004,36,102,2,3647.1404,32,41,1,2004-10-01,1,2,-1,,2.0,40,7460,60,1,-1,,1.0,2,150,4167,0.0
2160,955344583097,2004,1,1,12,2003,36,101,2,4057.8047,36,44,1,2005-12-01,1,2,-1,,-1.0,40,6990,168,1,-1,,-1.0,1,4810,8417,0.0
2161,955344583097,2004,1,2,1,2004,36,101,2,4053.7451,36,44,1,2005-12-01,1,2,-1,,-1.0,40,6990,168,1,-1,,-1.0,1,4810,8417,0.0
2162,955344583097,2004,1,3,2,2004,36,101,2,4036.4893,36,44,1,2005-12-01,1,2,-1,,-1.0,40,6990,168,1,-1,,-1.0,1,4810,8417,0.0
2163,955344583097,2004,1,4,3,2004,36,101,2,4041.1753,36,44,1,2005-12-01,1,2,-1,,-1.0,40,6990,168,1,-1,,-1.0,1,4810,8417,0.0
2164,955359743246,2004,1,1,12,2003,6,101,2,3686.4028,38,47,1,2005-01-01,2,2,-1,,-1.0,60,7870,1,1,-1,,-1.0,0,2200,3958,0.0
2165,955359743246,2004,1,2,1,2004,6,101,2,3656.3718,39,47,1,2005-01-01,2,2,-1,,-1.0,60,7870,1,1,-1,,-1.0,0,2200,3958,0.0
2166,955359743246,2004,1,3,2,2004,6,101,2,3675.1707,39,47,1,2005-01-01,2,2,-1,,-1.0,60,7870,1,1,-1,,-1.0,0,2200,3958,0.0
2167,955359743246,2004,1,4,3,2004,6,101,2,3660.3418,39,47,1,2005-01-01,2,2,-1,,-1.0,60,7870,1,1,-1,,-1.0,0,2200,3958,0.0
2168,955454000172,2004,1,1,12,2003,36,101,2,4294.0967,28,45,8,2005-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2169,955454000172,2004,1,2,1,2004,36,101,2,4368.6045,28,45,8,2005-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2170,955454000172,2004,1,3,2,2004,36,101,2,4324.7334,28,45,8,2005-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2171,955454000172,2004,1,4,3,2004,36,101,2,4325.3369,28,45,8,2005-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2172,955454881092,2004,1,1,12,2003,6,101,2,3903.7524,34,46,1,2004-10-01,3,2,-1,,-1.0,40,7860,96,1,-1,,-1.0,0,2310,4500,0.0
2173,955454881092,2004,1,2,1,2004,6,101,2,3929.3123,34,46,1,2004-10-01,3,2,-1,,-1.0,40,7860,96,1,-1,,-1.0,0,2310,4500,0.0
2174,955454881092,2004,1,3,2,2004,6,101,2,3898.3511,34,46,1,2004-10-01,3,2,-1,,-1.0,40,7860,96,1,-1,,-1.0,0,2310,4500,0.0
2175,955454881092,2004,1,4,3,2004,6,101,2,3858.2742,34,46,1,2004-10-01,3,2,-1,,-1.0,40,7860,96,1,-1,,-1.0,0,2310,4500,0.0
2176,955552743161,2004,1,1,12,2003,6,105,2,2360.0837,36,41,3,2003-12-01,4,2,-1,,-1.0,40,7860,22,1,-1,,-1.0,3,310,1400,11.0
2177,955552743161,2004,1,2,1,2004,6,105,2,2276.8455,36,41,1,2003-12-01,4,2,-1,,-1.0,40,7860,22,1,-1,,-1.0,3,310,2100,11.0
2178,955552743161,2004,1,3,2,2004,6,105,2,2244.8843,36,41,1,2003-12-01,4,2,-1,,-1.0,40,7860,22,1,-1,,-1.0,3,310,1400,11.0
2179,955552743161,2004,1,4,3,2004,6,105,2,2244.2803,36,41,3,2003-12-01,4,2,-1,,-1.0,40,7860,22,1,-1,,-1.0,3,310,1400,11.0
2180,955688879505,2004,1,1,12,2003,6,101,2,5217.5239,31,44,8,2006-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2181,955688879505,2004,1,2,1,2004,6,101,2,5242.9053,31,44,8,2006-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2182,955688879505,2004,1,3,2,2004,6,101,2,5342.3774,31,44,8,2006-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2183,955688879505,2004,1,4,3,2004,6,101,2,5348.2607,31,44,8,2006-04-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2184,955688879565,2004,1,1,12,2003,6,102,2,4158.0352,34,45,8,2007-07-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2185,955688879565,2004,1,2,1,2004,6,102,2,4105.5371,34,45,8,2007-07-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2186,955688879565,2004,1,3,2,2004,6,102,2,4036.1147,34,45,8,2007-07-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2187,955688879565,2004,1,4,3,2004,6,102,2,4015.5547,34,45,8,2007-07-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2188,955925123189,2004,1,1,12,2003,6,101,2,3590.8691,30,41,1,2004-10-01,1,2,-1,,-1.0,45,8560,72,1,-1,,-1.0,2,4200,3897,20.0
2189,955925123189,2004,1,2,1,2004,6,101,2,3573.2656,30,41,1,2004-10-01,1,2,-1,,-1.0,45,8560,72,1,-1,,-1.0,2,4200,3897,20.0
2190,955925123189,2004,1,3,2,2004,6,101,2,3611.3433,30,41,1,2004-10-01,1,2,-1,,-1.0,45,8560,72,1,-1,,-1.0,2,4200,3897,20.0
2191,955925123189,2004,1,4,3,2004,6,101,2,3606.3025,30,41,1,2004-10-01,1,2,-1,,-1.0,45,8560,72,1,-1,,-1.0,2,4200,3897,20.0
2192,955925123778,2004,1,1,12,2003,36,101,2,3931.3313,25,34,8,2005-08-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
2193,955925123778,2004,1,2,1,2004,36,101,2,3990.9917,25,34,8,2005-08-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
2194,955925123778,2004,1,3,2,2004,36,101,2,4065.561,25,34,8,2005-08-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
2195,955925123778,2004,1,4,3,2004,36,101,2,4066.1274,25,34,8,2005-08-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
2196,955925146232,2004,1,1,12,2003,6,102,2,3549.563,31,44,8,2005-03-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2197,955925146232,2004,1,2,1,2004,6,102,2,3479.8999,31,44,8,2005-03-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2198,955925146232,2004,1,3,2,2004,6,102,2,3502.105,31,44,8,2005-03-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2199,955925146232,2004,1,4,3,2004,6,102,2,3503.4712,31,44,8,2005-03-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2200,955925146451,2004,1,1,12,2003,6,101,2,3359.6758,26,44,2,2007-02-01,1,2,-1,,-1.0,17,5170,60,1,-1,,-1.0,0,4720,800,10.0
2201,955925146451,2004,1,2,1,2004,6,101,2,3453.2332,26,44,1,2007-02-01,1,2,-1,,-1.0,17,5170,60,1,-1,,-1.0,0,4720,800,10.0
2202,955925146451,2004,1,3,2,2004,6,101,2,3556.2378,26,44,1,2007-02-01,1,2,-1,,-1.0,17,5170,60,1,-1,,-1.0,0,4720,800,10.0
2203,955925146451,2004,1,4,3,2004,6,101,2,3504.2607,26,44,1,2007-02-01,1,2,-1,,-1.0,17,5170,60,1,-1,,-1.0,0,4720,800,10.0
2204,955925170280,2004,1,1,12,2003,6,102,2,4911.9624,32,43,1,2004-04-01,3,2,-1,,-1.0,40,9480,96,1,-1,,-1.0,2,3510,3667,0.0
2205,955925170280,2004,1,2,1,2004,6,102,2,4926.8633,32,43,1,2004-04-01,3,2,-1,,-1.0,40,9480,96,1,-1,,-1.0,2,3510,3667,0.0
2206,955925170280,2004,1,3,2,2004,6,102,2,4810.9556,32,43,1,2004-04-01,3,2,-1,,-1.0,40,9480,96,1,-1,,-1.0,2,3510,3667,0.0
2207,955925170280,2004,1,4,3,2004,6,102,2,4908.9053,32,43,1,2004-04-01,3,2,-1,,-1.0,40,9480,96,1,-1,,-1.0,2,3510,3667,0.0
2208,955925181003,2004,1,1,12,2003,6,102,2,5149.3169,25,33,2,2005-12-01,1,2,-1,,-1.0,35,1190,36,1,-1,,-1.0,2,7840,1000,8.0
2209,955925181003,2004,1,2,1,2004,6,102,2,5170.1479,25,33,1,2005-12-01,1,2,-1,,-1.0,35,1190,36,1,-1,,-1.0,2,7840,1000,8.0
2210,955925181003,2004,1,3,2,2004,6,102,2,5173.0615,25,33,1,2005-12-01,1,2,-1,,-1.0,35,1190,36,1,-1,,-1.0,2,7840,1000,8.0
2211,955925181003,2004,1,4,3,2004,6,102,2,5161.5996,25,33,1,2005-12-01,1,2,-1,,-1.0,35,1190,36,1,-1,,-1.0,2,7840,1000,8.0
2212,955925196069,2004,1,1,12,2003,36,101,2,4040.7122,36,45,1,2005-01-01,1,2,-1,,-1.0,50,6870,144,1,-1,,-1.0,1,50,5417,0.0
2213,955925196069,2004,1,2,1,2004,36,101,2,4084.0088,36,45,1,2005-01-01,1,2,-1,,-1.0,50,6870,144,1,-1,,-1.0,1,50,5417,0.0
2214,955925196069,2004,1,3,2,2004,36,101,2,3990.8604,37,45,1,2005-01-01,1,2,-1,,-1.0,50,6870,144,1,-1,,-1.0,1,50,5417,0.0
2215,955925196069,2004,1,4,3,2004,36,101,2,3959.168,37,45,1,2005-01-01,1,2,-1,,-1.0,50,6870,144,1,-1,,-1.0,1,50,5417,0.0
2216,955925202386,2004,1,1,12,2003,36,102,2,4057.8047,37,44,1,2005-08-01,-1,2,-1,,-1.0,-1,-1,-1,1,-1,,-1.0,0,-1,0,0.0
2217,955925202386,2004,1,2,1,2004,36,102,2,4053.7451,37,44,1,2005-08-01,-1,2,-1,,-1.0,-1,-1,-1,1,-1,,-1.0,0,-1,0,0.0
2218,955925202386,2004,1,3,2,2004,36,102,2,4036.4893,37,44,1,2005-08-01,-1,2,-1,,-1.0,-1,-1,-1,1,-1,,-1.0,0,-1,0,0.0
2219,955925202386,2004,1,4,3,2004,36,102,2,4041.1753,38,44,1,2005-08-01,-1,2,-1,,-1.0,-1,-1,-1,1,-1,,-1.0,0,-1,0,0.0
2220,955925203220,2004,1,1,12,2003,36,102,2,2674.1526,26,39,1,2005-04-01,2,2,-1,,-1.0,38,8270,96,1,-1,,-1.0,0,3600,1728,10.73
2221,955925203220,2004,1,2,1,2004,36,102,2,2539.387,26,39,1,2005-04-01,2,2,-1,,-1.0,38,8270,96,1,-1,,-1.0,0,3600,1728,10.73
2222,955925203220,2004,1,3,2,2004,36,102,2,2476.4385,26,39,1,2005-04-01,2,2,-1,,-1.0,38,8270,96,1,-1,,-1.0,0,3600,1728,10.73
2223,955925203220,2004,1,4,3,2004,36,102,2,2490.9551,26,39,1,2005-04-01,2,2,-1,,-1.0,38,8270,96,1,-1,,-1.0,0,3600,1728,10.73
2224,955925246999,2004,1,1,12,2003,6,102,2,3601.8228,41,47,1,2005-01-01,1,2,-1,,2.0,4,8190,102,1,-1,,1.0,2,3160,480,28.5
2225,955925246999,2004,1,2,1,2004,6,102,2,3623.9583,41,47,1,2005-01-01,1,2,-1,,2.0,4,8190,102,1,-1,,1.0,2,3160,480,28.5
2226,955925246999,2004,1,3,2,2004,6,102,2,3614.8379,41,47,1,2005-01-01,1,2,-1,,2.0,4,8190,102,1,-1,,1.0,2,3160,480,28.5
2227,955925246999,2004,1,4,3,2004,6,102,2,3593.0781,41,47,1,2005-01-01,1,2,-1,,2.0,4,8190,102,1,-1,,1.0,2,3160,480,28.5
2228,955925257053,2004,1,1,12,2003,6,101,2,2349.1323,30,40,1,2006-12-01,1,2,-1,,-1.0,55,5380,5,1,-1,,-1.0,2,4700,3000,7.5
2229,955925257053,2004,1,2,1,2004,6,101,2,2343.8435,30,40,1,2006-12-01,1,2,-1,,-1.0,55,5380,5,1,-1,,-1.0,2,4700,1500,7.5
2230,955925257053,2004,1,3,2,2004,6,101,2,2399.1113,31,40,1,2006-12-01,1,2,-1,,-1.0,55,5380,5,1,-1,,-1.0,2,4700,500,7.5
2231,955925257053,2004,1,4,3,2004,6,101,2,2356.4961,31,40,1,2006-12-01,1,2,-1,,-1.0,55,5380,5,1,-1,,-1.0,2,4700,500,7.5
2232,955925257720,2004,1,1,12,2003,36,101,2,2488.7288,25,41,7,2004-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
2233,955925257720,2004,1,2,1,2004,36,101,2,2416.8198,25,41,8,2004-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
2234,955925257720,2004,1,3,2,2004,36,101,2,2423.2695,25,41,8,2004-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
2235,955925257720,2004,1,4,3,2004,36,101,2,2399.3601,25,41,8,2004-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
2236,955925266414,2004,1,1,12,2003,36,101,2,2422.2849,41,44,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
2237,955925266414,2004,1,2,1,2004,36,101,2,2460.6401,41,44,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
2238,955925266414,2004,1,3,2,2004,36,101,2,2428.9177,41,44,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
2239,955925266414,2004,1,4,3,2004,36,101,2,2417.3313,41,44,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
2240,955925332784,2004,1,1,12,2003,6,101,2,4106.4482,33,40,1,2007-07-01,1,2,-1,,2.0,40,7580,180,1,11,,1.0,1,5100,2252,13.0
2241,955925332784,2004,1,2,1,2004,6,101,2,4054.6013,33,40,1,2007-07-01,1,2,-1,,2.0,40,7580,180,1,11,,1.0,1,5100,2252,13.0
2242,955925332784,2004,1,3,2,2004,6,101,2,3986.0403,33,40,1,2007-07-01,1,2,-1,,2.0,40,7580,180,1,11,,1.0,1,5100,2252,13.0
2243,955925332784,2004,1,4,3,2004,6,101,2,3965.7358,33,40,1,2007-07-01,1,2,-1,,2.0,40,7580,180,1,11,,1.0,1,5100,2252,13.0
2244,955925358414,2004,1,1,12,2003,36,103,2,7913.5854,32,40,1,2006-02-01,1,2,-1,,-1.0,40,2890,144,1,-1,,-1.0,1,5000,3333,0.0
2245,955925358414,2004,1,2,1,2004,36,103,2,7776.4858,32,40,1,2006-02-01,1,2,-1,,-1.0,40,2890,144,1,-1,,-1.0,1,5000,3333,0.0
2246,955925358414,2004,1,3,2,2004,36,103,2,7869.896,32,40,1,2006-02-01,1,2,-1,,-1.0,40,2890,144,1,-1,,-1.0,1,5000,3333,0.0
2247,955925358414,2004,1,4,3,2004,36,103,2,7901.8887,32,40,1,2006-02-01,1,2,-1,,-1.0,40,2890,144,1,-1,,-1.0,1,5000,3333,0.0
2248,955925422762,2004,1,1,12,2003,6,101,2,4798.9131,23,44,1,2005-08-01,1,2,-1,,-1.0,40,7270,60,1,-1,,-1.0,0,2140,4583,0.0
2249,955925422762,2004,1,2,1,2004,6,101,2,4768.2998,23,44,1,2005-08-01,1,2,-1,,-1.0,40,7270,60,1,-1,,-1.0,0,2140,3333,0.0
2250,955925422762,2004,1,3,2,2004,6,101,2,4714.6816,23,44,1,2005-08-01,1,2,-1,,-1.0,40,7270,60,1,-1,,-1.0,0,2140,3333,0.0
2251,955925422762,2004,1,4,3,2004,6,101,2,4720.4473,23,44,1,2005-08-01,1,2,-1,,-1.0,40,7270,60,1,-1,,-1.0,0,2140,3333,0.0
2252,955925437751,2004,1,1,12,2003,6,102,2,5284.4556,29,33,8,2004-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2253,955925437751,2004,1,2,1,2004,6,102,2,5305.833,29,33,8,2004-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2254,955925437751,2004,1,3,2,2004,6,102,2,5308.8232,29,33,8,2004-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2255,955925437751,2004,1,4,3,2004,6,102,2,5297.061,29,33,8,2004-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2256,955925462668,2004,1,1,12,2003,6,102,2,2926.4199,25,40,8,2007-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
2257,955925462668,2004,1,2,1,2004,6,102,2,2962.7725,25,40,8,2007-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
2258,955925462668,2004,1,3,2,2004,6,102,2,3005.3228,25,40,8,2007-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
2259,955925462668,2004,1,4,3,2004,6,102,2,3379.6548,25,40,8,2007-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
2260,955925583720,2004,1,1,12,2003,36,101,2,5031.4712,44,33,8,2004-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2261,955925583720,2004,1,2,1,2004,36,101,2,4939.5693,44,33,8,2004-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
2262,955925583720,2004,1,3,2,2004,36,101,2,4963.2651,44,33,8,2004-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
2263,955925583720,2004,1,4,3,2004,36,101,2,4883.5073,44,33,8,2004-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
2264,955925587899,2004,1,1,12,2003,6,102,2,4655.0557,33,44,8,2004-06-01,-1,1,1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2265,955925587899,2004,1,2,1,2004,6,102,2,4580.8232,33,44,8,2004-06-01,-1,1,1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2266,955925587899,2004,1,3,2,2004,6,102,2,4476.0488,33,44,8,2004-06-01,-1,1,1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2267,955925587899,2004,1,4,3,2004,6,102,2,4414.9438,33,44,8,2004-06-01,-1,1,1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2268,955925646552,2004,1,1,12,2003,6,101,2,2828.8662,24,43,1,2005-02-01,3,2,-1,,-1.0,20,9370,48,1,-1,,-1.0,2,5700,900,12.4
2269,955925646552,2004,1,2,1,2004,6,101,2,2789.1169,24,43,1,2005-02-01,3,2,-1,,-1.0,20,9370,48,1,-1,,-1.0,2,5700,900,12.4
2270,955925646552,2004,1,3,2,2004,6,101,2,2848.4258,24,43,1,2005-02-01,3,2,-1,,-1.0,20,9370,48,1,-1,,-1.0,2,5700,900,12.4
2271,955925646552,2004,1,4,3,2004,6,101,2,2819.5703,24,43,2,2005-02-01,3,2,-1,,-1.0,20,9370,48,1,-1,,-1.0,2,5700,900,12.4
2272,955925668720,2004,1,1,12,2003,36,101,2,5550.1836,30,44,1,2005-11-01,1,2,-1,,-1.0,35,8660,48,1,-1,,-1.0,2,4230,2640,18.0
2273,955925668720,2004,1,2,1,2004,36,101,2,5530.3726,30,44,1,2005-11-01,1,2,-1,,-1.0,35,8660,48,1,-1,,-1.0,2,4230,0,18.0
2274,955925668720,2004,1,3,2,2004,36,101,2,5432.3813,30,44,1,2005-11-01,1,2,-1,,-1.0,35,8660,48,1,-1,,-1.0,2,4230,2640,18.0
2275,955925668720,2004,1,4,3,2004,36,101,2,5438.3311,30,44,1,2005-11-01,1,2,-1,,-1.0,35,8660,48,1,-1,,-1.0,2,4230,2640,18.0
2276,955925687033,2004,1,1,12,2003,6,101,2,2923.051,27,34,8,2005-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2277,955925687033,2004,1,2,1,2004,6,101,2,2993.5962,27,34,8,2005-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2278,955925687033,2004,1,3,2,2004,6,101,2,3219.2749,27,34,8,2005-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2279,955925687033,2004,1,4,3,2004,6,101,2,3186.4485,27,34,8,2005-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
2280,955925687092,2004,1,1,12,2003,6,102,2,2787.238,23,39,1,2005-09-01,1,2,-1,,-1.0,40,6870,72,1,-1,,-1.0,0,5160,1411,10.5
2281,955925687092,2004,1,2,1,2004,6,102,2,2756.166,23,39,1,2005-09-01,1,2,-1,,-1.0,40,6870,72,1,-1,,-1.0,0,5160,1411,10.5
2282,955925687092,2004,1,3,2,2004,6,102,2,2778.9604,23,39,1,2005-09-01,1,2,-1,,-1.0,40,6870,72,1,-1,,-1.0,0,5160,1411,10.5
2283,955925687092,2004,1,4,3,2004,6,102,2,2785.01,23,39,1,2005-09-01,1,2,-1,,-1.0,40,6870,72,1,-1,,-1.0,0,5160,1411,10.5
2284,955925690935,2004,1,1,12,2003,6,102,2,2735.385,29,43,8,2006-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2285,955925690935,2004,1,2,1,2004,6,102,2,2772.2107,29,43,8,2006-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2286,955925690935,2004,1,3,2,2004,6,102,2,2816.0007,29,43,8,2006-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2287,955925690935,2004,1,4,3,2004,6,102,2,2875.3877,30,43,8,2006-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2288,955925701505,2004,1,1,12,2003,6,101,2,3587.3027,39,40,8,2007-01-01,1,2,-1,,-1.0,20,6890,2,1,-1,,-1.0,3,950,0,14.0
2289,955925701505,2004,1,2,1,2004,6,101,2,3590.7788,39,40,8,2007-01-01,1,2,-1,,-1.0,20,6890,2,1,-1,,-1.0,3,950,0,14.0
2290,955925701505,2004,1,3,2,2004,6,101,2,3545.2703,39,40,8,2007-01-01,1,2,-1,,-1.0,20,6890,2,1,-1,,-1.0,3,950,0,14.0
2291,955925701505,2004,1,4,3,2004,6,101,2,3512.1851,39,40,4,2007-01-01,1,2,-1,,-1.0,20,6890,2,1,-1,,-1.0,3,950,1212,14.0
2292,955925728751,2004,1,1,12,2003,6,102,2,3995.5566,29,39,8,2004-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
2293,955925728751,2004,1,2,1,2004,6,102,2,4076.6152,29,39,8,2004-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
2294,955925728751,2004,1,3,2,2004,6,102,2,4154.0796,29,39,8,2004-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
2295,955925728751,2004,1,4,3,2004,6,102,2,4214.748,30,39,8,2004-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
2296,955925740988,2004,1,1,12,2003,36,101,2,2427.4106,26,38,1,2004-10-01,1,2,-1,,-1.0,35,6680,96,1,-1,,-1.0,1,5240,1000,8.5
2297,955925740988,2004,1,2,1,2004,36,101,2,2464.2473,26,38,1,2004-10-01,1,2,-1,,-1.0,35,6680,96,1,-1,,-1.0,1,5240,1000,8.5
2298,955925740988,2004,1,3,2,2004,36,101,2,2445.9761,26,38,1,2004-10-01,1,2,-1,,-1.0,35,6680,96,1,-1,,-1.0,1,5240,1000,8.5
2299,955925740988,2004,1,4,3,2004,36,101,2,2510.6401,26,38,2,2004-10-01,1,2,-1,,-1.0,35,6680,96,1,-1,,-1.0,1,5240,500,8.5
2300,955925780536,2004,1,1,12,2003,6,101,2,4180.0137,23,40,8,2004-09-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2301,955925780536,2004,1,2,1,2004,6,101,2,4133.4146,23,40,8,2004-09-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2302,955925780536,2004,1,3,2,2004,6,101,2,4167.5991,23,40,8,2004-09-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2303,955925780536,2004,1,4,3,2004,6,101,2,4176.6704,23,40,8,2004-09-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2304,955925789497,2004,1,1,12,2003,36,101,2,4447.9268,27,40,8,2006-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2305,955925789497,2004,1,2,1,2004,36,101,2,4525.1025,27,40,8,2006-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2306,955925789497,2004,1,3,2,2004,36,101,2,4479.6597,27,40,8,2006-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2307,955925789497,2004,1,4,3,2004,36,101,2,4480.2847,27,40,8,2006-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
2308,955925910298,2004,1,1,12,2003,36,101,2,3507.8181,28,39,1,2005-12-01,1,2,-1,,-1.0,40,8270,72,1,-1,,-1.0,2,3600,1559,9.0
2309,955925910298,2004,1,2,1,2004,36,101,2,3545.2129,28,39,1,2005-12-01,1,2,-1,,-1.0,40,8270,72,1,-1,,-1.0,2,3600,1559,9.0
2310,955925910298,2004,1,3,2,2004,36,101,2,3632.2583,28,39,1,2005-12-01,1,2,-1,,-1.0,40,8270,72,1,-1,,-1.0,2,3600,1559,9.0
2311,955925910298,2004,1,4,3,2004,36,101,2,3581.7507,28,39,1,2005-12-01,1,2,-1,,-1.0,40,8270,72,1,-1,,-1.0,2,3600,1559,9.0
